이미지 주소,브랜드,상품명,판매가격,원가,할인율,리뷰수,별점,상품 상세 이미지,중분류,소분류
https://cdn.chicor.com/images/product/20200519005717363.jpg?d=600x0,쓰리,알케미스트 트위스트 포 아이,39000,39000,0,8,100,['https://cdn.chicor.com/images/editor/20200519005712376.png'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231109110643809.jpg?d=600x0,샬롯틸버리,샬롯 틸버리 비거 브라이터 아이즈 필터,68400,76000,10,7,100,['https://cdn.chicor.com/images/editor/20220310162137475.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210924133558066.jpg?d=600x0,정샘물,리파이닝 아이섀도우 더블 (NEW컬러 입고),27200,32000,15,13,100,"['https://cdn.chicor.com/images/editor/20210924132828830.jpg', 'https://cdn.chicor.com/images/editor/20210924132837407.jpg', 'https://cdn.chicor.com/images/editor/20210924132843670.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231026142006945.jpg?d=600x0,나스,나스 엔들리스 나이트 아이섀도우 팔레트,61200,68000,10,2,100,['https://cdn.chicor.com/images/editor/20231026142001059.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220615183944636.jpg?d=600x0,제스젭,제스젭 포트레이트 오브 시에나,32400,36000,10,13,100,"['https://cdn.chicor.com/images/editor/20221219154741612.jpg', 'https://cdn.chicor.com/images/editor/20221219154745883.jpg', 'https://cdn.chicor.com/images/editor/20221219154750720.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200601113725317.jpg?d=600x0,16브랜드,마이매거진,13520,16900,20,2,100,"['https://cdn.chicor.com/images/editor/20211124103941517.jpg', 'https://cdn.chicor.com/images/editor/20211124103957937.jpg', 'https://cdn.chicor.com/images/editor/20211124104005993.jpg', 'https://cdn.chicor.com/images/editor/20211124104025173.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220218093129631.jpg?d=600x0,아임미미,컬러 패턴 팔레트,13300,19000,30,2,100,['https://cdn.chicor.com/images/editor/20220218092933118.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20201104150433866.jpg?d=600x0,언리시아,탭 미 팔레트 듀오,18000,18000,0,1,100,"['https://cdn.chicor.com/images/editor/20201103182017648.jpg', 'https://cdn.chicor.com/images/editor/20201103182033374.jpg', 'https://cdn.chicor.com/images/editor/20201103182050505.jpg', 'https://cdn.chicor.com/images/editor/20201103182107331.jpg', 'https://cdn.chicor.com/images/editor/20201103182123811.gif', 'https://cdn.chicor.com/images/editor/20201103182133135.gif', 'https://cdn.chicor.com/images/editor/20201103182140702.jpg', 'https://cdn.chicor.com/images/editor/20201103182152939.gif', 'https://cdn.chicor.com/images/editor/20201103182201323.jpg', 'https://cdn.chicor.com/images/editor/20201103182210728.gif', 'https://cdn.chicor.com/images/editor/20201103182242956.jpg', 'https://cdn.chicor.com/images/editor/20201103182253326.gif', 'https://cdn.chicor.com/images/editor/20201103182307239.jpg', 'https://cdn.chicor.com/images/editor/20201103182324342.gif', 'https://cdn.chicor.com/images/editor/20201103182334431.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210819185835843.jpg?d=600x0,아워글래스,큐레이터 아이섀도우 (리필),39600,44000,10,1,100,"['https://cdn.chicor.com/images/editor/20210803110642160.png', 'https://cdn.chicor.com/images/editor/20210803110649915.png']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220615183405514.jpg?d=600x0,제스젭,제스젭 포트레이트 오브 베니,32400,36000,10,8,100,"['https://cdn.chicor.com/images/editor/20221219154403480.jpg', 'https://cdn.chicor.com/images/editor/20221219154411164.jpg', 'https://cdn.chicor.com/images/editor/20221219154415824.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231004121852833.jpg?d=600x0,디어달리아,퍼펙트 디자이닝 섀도우 스틱,22400,28000,20,1,100,"['https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_01.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_02.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_03.webp', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_04.png', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_05.png', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_06.webp', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/shadow stick/shadow stick_07.png']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20211129172143851.jpg?d=600x0,16브랜드,캔디락 슈가파티,4900,9800,50,4,100,['https://cdn.chicor.com/images/editor/20211130111536961.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230120150955187.jpg?d=600x0,에스쁘아,에스쁘아 22 F/W 룩북팔레트 도화자개,28000,35000,20,4,100,"['https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor1.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor2.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor3.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor4.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor5.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor6.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/palette_chicor7.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230418161823663.jpg?d=600x0,샬롯틸버리,샬롯 틸버리 럭셔리 팔레트 오브 팝스,71100,79000,10,5,96,['https://cdn.chicor.com/images/editor/20220310162240567.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20221109155238525.jpg?d=600x0,디어달리아,홀리데이 에디션 파라다이스 샤인 아이 시퀸,20800,26000,20,3,100,"['https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_01.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_02.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_03.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_04.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_04_01.webp', 'https://baramimg.cafe24.com/b/event/holiday_trio_12.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_08.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_01.jpg', 'https://baramimg.cafe24.com/b/event/2022holidayset_01.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_03.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_04.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_05.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_07.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_08.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_09.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_10.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_04.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_04_01.webp', 'https://baramimg.cafe24.com/b/event/holiday_trio_12.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_06.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_06_01.gif', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_06_02.gif', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_06_03.gif', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_07.jpg', 'https://baramimg.cafe24.com/b/event/holiday_trio_15.jpg', 'https://baramimg.cafe24.com/b/event/2022holidaysequinshadow_12.jpg', 'https://baramimg.cafe24.com/b/event/certified organic.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230214151725233.jpg?d=600x0,에스쁘아,리얼아이팔레트 올뉴 7.5G,28900,34000,15,2,100,['https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/realeyeallnew.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230712170154826.jpg?d=600x0,정샘물,정샘물 아티스트 아이팔레트,38250,45000,15,4,100,"['https://cdn.chicor.com/images/editor/20230712165200953.png', 'https://cdn.chicor.com/images/editor/20230712165204997.png', 'https://cdn.chicor.com/images/editor/20230712165208984.png', 'https://cdn.chicor.com/images/editor/20230712165212769.png', 'https://cdn.chicor.com/images/editor/20230712165217067.png']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20211208135857269.jpg?d=600x0,삐아,파이널 섀도우 팔레트 잔망 루피 에디션,20000,25000,20,3,100,"['https://cdn.chicor.com/images/editor/20211208104001905.jpg', 'https://cdn.chicor.com/images/editor/20220823120654936.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230905173644334.png?d=600x0,스틸라,스틸라 투유 아이 팔레트-한강 선셋,30400,38000,20,1,100,"['https://cdn.chicor.com/images/editor/20230905173612232.jpg', 'https://cdn.chicor.com/images/editor/20230905173619689.jpg', 'https://cdn.chicor.com/images/editor/20230905173626500.jpg', 'https://cdn.chicor.com/images/editor/20230905173633990.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200622162555233.jpg?d=600x0,디어달리아,블루밍 에디션 시크릿 가든 팔레트 티 파티,41600,52000,20,3,60,"['https://cdn.chicor.com/images/editor/20210823093526401.jpg', 'https://cdn.chicor.com/images/editor/20200514055701026.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230627171710942.jpg?d=600x0,맥,엑스트라 디멘션 아이섀도우,34000,40000,15,3,100,['https://cdn.chicor.com/images/editor/20230628141823099.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200623194354225.jpg?d=600x0,아임미미,히든카드 팔레트,17500,25000,30,6,100,['https://cdn.chicor.com/images/editor/20220218095220214.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230622201134149.jpg?d=600x0,끌레드뽀보떼,아이 컬러 쿼드 케이스,30400,32000,5,4,100,[],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231018183035037.jpg?d=600x0,로라메르시에,23 아이즈 인 블룸 아이새도우 팔레트 8 x 0.98g,62100,69000,10,2,100,['https://cdn.chicor.com/images/editor/20231018182835041.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210630152231837.jpg?d=600x0,디어달리아,파라다이스 듀얼 팔레트,21600,27000,20,16,99,"['https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_01.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_02.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_03.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_04.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_05.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_06.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/EYE/dual_palette_total/dualpalette_08.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/1_RAW_MATERIALS/KR/ingre_kr_1.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200805135003083.jpg?d=600x0,디어달리아,메즈머라이징 모먼트 컬렉션 팔레트 문라이트 실루엣,38400,48000,20,1,100,"['https://cdn.chicor.com/images/editor/20210823093914955.jpg', 'https://cdn.chicor.com/images/editor/20200805134835630.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230622200550047.jpg?d=600x0,끌레드뽀보떼,아이 컬러 쿼드 리필,66500,70000,5,4,100,[],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220615183802911.jpg?d=600x0,제스젭,제스젭 포트레이트 오브 카미유,32400,36000,10,3,100,"['https://cdn.chicor.com/images/editor/20221219154706425.jpg', 'https://cdn.chicor.com/images/editor/20221219154711276.jpg', 'https://cdn.chicor.com/images/editor/20221219154716213.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210827125552286.jpg?d=600x0,디어달리아,FW 타임리스 블룸 컬렉션 팔레트,38400,48000,20,3,100,"['https://baramimg.cafe24.com/2019NEW_Detail/2_FW/TIMELESS_PALETTE/TIMELESS_BLOOM_COLLECTION_PALETTE_KR.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/2_FW/TIMELESS_PALETTE/TIMELESS BLOOM COLLECTION PALETTE_FW_kr.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200515051816881.jpg?d=600x0,디어달리아,블루밍 에디션 듀얼 팔레트 블러셔 듀오 - 페어 레이디,21600,27000,20,3,100,"['https://cdn.chicor.com/images/editor/20200514060130280.jpg', 'https://cdn.chicor.com/images/editor/20200514060148460.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230202105827510.jpg?d=600x0,메이크업포에버,아이 섀이더 브러쉬 미디엄 #226,33150,39000,15,4,100,['https://cdn.chicor.com/images/editor/20230202104053500.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230901103403522.jpg?d=600x0,에스쁘아,에스쁘아 리얼 아이 팔레트 올 뉴,28900,34000,15,3,100,"['https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/01.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/02.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/03.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/04.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/05.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/06.gif', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/07.jpg', 'https://espoir.speedgabia.com/product/makeup/eye/palette/realeyepallet_all_new/ROSYBB/08.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200805140930080.jpg?d=600x0,디어달리아,메즈머라이징 모먼트 컬렉션 팔레트 셀레스티얼 글로우,38400,48000,20,2,100,"['https://cdn.chicor.com/images/editor/20210823093942750.jpg', 'https://cdn.chicor.com/images/editor/20200805140812140.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230817183300636.jpg?d=600x0,어바웃톤,리턴 투 베이직 섀도우 팔레트,22000,22000,0,27,99,['https://cdn.chicor.com/images/editor/20231031172633683.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220408120544086.jpg?d=600x0,아임미미,아임미미 쥬얼 토핑 글리터 듀오,8000,10000,20,2,100,"['https://cdn.chicor.com/images/editor/20220408115333027.jpg', 'https://cdn.chicor.com/images/editor/20220408115340315.gif', 'https://cdn.chicor.com/images/editor/20220408115427981.jpg', 'https://cdn.chicor.com/images/editor/20220408120030927.gif', 'https://cdn.chicor.com/images/editor/20220408120042632.gif', 'https://cdn.chicor.com/images/editor/20220408120054227.jpg', 'https://cdn.chicor.com/images/editor/20220408120103144.gif', 'https://cdn.chicor.com/images/editor/20220408120145357.jpg', 'https://cdn.chicor.com/images/editor/20220408120153350.gif', 'https://cdn.chicor.com/images/editor/20220408120202298.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230607153717874.jpg?d=600x0,블랑디바,블랑디바 컬러링미 아이섀도우 팔레트,34000,34000,0,2,100,"['https://ahnnk1004.cafe24.com/blancdiva/blancdiva_notice.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_notice.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/blancdiva_kakao.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_01.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_02.gif', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_03.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_04.gif', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_05.gif', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_06.gif', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_07.gif', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_08.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_09.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_10.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/coloringme_eyeshadow/all/blancdiva_coloringme_all_eyeshadow_11.jpg', 'https://ahnnk1004.cafe24.com/blancdiva/blancdiva_notice_bottom.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231031152118435.jpg?d=600x0,3CE,3CE 섀도우 팔레트+ 파우치 증정기획,24960,39000,36,2,100,"['https://cdn.chicor.com/images/editor/20231027172117847.jpg', 'https://cdn.chicor.com/images/editor/20231027172237427.jpg', 'https://cdn.chicor.com/images/editor/20231027172433719.jpg', 'https://cdn.chicor.com/images/editor/20231027172711699.png']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200515051423984.jpg?d=600x0,디어달리아,블루밍 에디션 시크릿 가든 팔레트 플라워 베드,41600,52000,20,2,90,"['https://cdn.chicor.com/images/editor/20210823093638200.jpg', 'https://cdn.chicor.com/images/editor/20200514055910705.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220615183613041.jpg?d=600x0,제스젭,제스젭 포트레이트 오브 미아,32400,36000,10,3,100,"['https://cdn.chicor.com/images/editor/20221219154623521.jpg', 'https://cdn.chicor.com/images/editor/20221219154628983.jpg', 'https://cdn.chicor.com/images/editor/20221219154634961.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220712140325847.jpg?d=600x0,정샘물,리파이닝 아이섀도우 더블,27200,32000,15,1,100,"['https://cdn.chicor.com/images/editor/20220712140256510.jpg', 'https://cdn.chicor.com/images/editor/20220712140302668.jpg', 'https://cdn.chicor.com/images/editor/20220712140308248.jpg', 'https://cdn.chicor.com/images/editor/20220712140314625.jpg', 'https://cdn.chicor.com/images/editor/20220712140320582.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230418165632056.jpg?d=600x0,샬롯틸버리,샬롯 틸버리 아이즈 투 메스머라이즈,38700,43000,10,2,50,['http://img.lottegfr.co.kr/CharlotteTilbury/main2/102844.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200805150944441.jpg?d=600x0,디어달리아,메즈머라이징 모먼트 컬렉션 팔레트 골든 가디스,38400,48000,20,0,0,"['https://cdn.chicor.com/images/editor/20210823094002743.jpg', 'https://cdn.chicor.com/images/editor/20200805150826339.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230825123026107.jpg?d=600x0,하트퍼센트,[BEST] 하트퍼센트 도트 온 무드 팔레트+틴트 기획세트,39200,56000,30,0,0,"['https://cdn.chicor.com/images/editor/20230825144031347.jpg', 'https://cdn.chicor.com/images/editor/20230825144048935.jpg', 'https://cdn.chicor.com/images/editor/20230825144058339.jpg', 'https://cdn.chicor.com/images/editor/20230825144105568.jpg', 'https://cdn.chicor.com/images/editor/20230825144111809.jpg', 'https://cdn.chicor.com/images/editor/20230825144118584.jpg', 'https://cdn.chicor.com/images/editor/20230825144124289.jpg', 'https://cdn.chicor.com/images/editor/20230825144130180.jpg', 'https://cdn.chicor.com/images/editor/20230825144137482.jpg', 'https://cdn.chicor.com/images/editor/20230825144146620.jpg', 'https://cdn.chicor.com/images/editor/20230825144153684.jpg', 'https://cdn.chicor.com/images/editor/20230825144159173.jpg', 'https://cdn.chicor.com/images/editor/20230825144208119.jpg', 'https://cdn.chicor.com/images/editor/20230825144243968.jpg', 'https://cdn.chicor.com/images/editor/20230825144217642.jpg', 'https://cdn.chicor.com/images/editor/20230825144229171.jpg', 'https://cdn.chicor.com/images/editor/20230825144255368.jpg', 'https://cdn.chicor.com/images/editor/20230825144303310.jpg', 'https://cdn.chicor.com/images/editor/20230825144311939.jpg', 'https://cdn.chicor.com/images/editor/20230825144327915.jpg', 'https://cdn.chicor.com/images/editor/20230825144333426.jpg', 'https://cdn.chicor.com/images/editor/20230825144341253.jpg', 'https://cdn.chicor.com/images/editor/20230825144348649.jpg', 'https://cdn.chicor.com/images/editor/20230825144354179.jpg', 'https://cdn.chicor.com/images/editor/20230825144400210.jpg', 'https://cdn.chicor.com/images/editor/20230825144406329.jpg', 'https://cdn.chicor.com/images/editor/20230825144412512.jpg', 'https://cdn.chicor.com/images/editor/20230825144418812.jpg', 'https://cdn.chicor.com/images/editor/20230825144424505.jpg', 'https://cdn.chicor.com/images/editor/20230825144430561.jpg', 'https://cdn.chicor.com/images/editor/20230825144436294.jpg', 'https://cdn.chicor.com/images/editor/20230825144441844.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231018181725490.jpg?d=600x0,로라메르시에,HO23 스텔라 쉬머 캐비어 스틱 아이 컬러 트리오 3 x 1g,49500,55000,10,1,100,['https://cdn.chicor.com/images/editor/20231018181624491.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210803102914785.jpg?d=600x0,아워글래스,큐레이터 싱글 팔레트,14400,16000,10,2,100,['https://cdn.chicor.com/images/editor/20210803102651035.png'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231031110325250.jpg?d=600x0,샬롯틸버리,샬롯 틸버리 글로우가즘 페이스 팔레트  - 러브가즘,85500,95000,10,0,0,['https://img.lottegfr.co.kr/CharlotteTilbury/main2/115325.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230627152240284.jpg?d=600x0,어바웃톤,오마이 글리터 팝,18000,18000,0,0,0,['https://cdn.chicor.com/images/editor/20230627151651736.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210803103333511.jpg?d=600x0,아워글래스,큐레이터 3구 팔레트,17100,19000,10,0,0,['https://cdn.chicor.com/images/editor/20210803103006579.png'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231020132313658.jpg?d=600x0,샬롯틸버리,[홀리데이] 샬롯틸버리 더 뷰티버스 팔레트,85500,95000,10,1,100,['https://img.lottegfr.co.kr/CharlotteTilbury/main2/116650.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20231027094410474.jpg?d=600x0,맥,스퀄 골스 아이 섀도우 팔레트 X 6: 스파클 스톰,57800,68000,15,0,0,['https://cdn.chicor.com/images/editor/20231027094235587.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230731165615863.jpg?d=600x0,롬앤,베어 레이어 팔레트,23200,29000,20,0,0,"['https://cdn.chicor.com/images/editor/20230731165130229.jpg', 'https://cdn.chicor.com/images/editor/20230731165137663.jpg', 'https://cdn.chicor.com/images/editor/20230731165144870.jpg', 'https://cdn.chicor.com/images/editor/20230731165152947.gif', 'https://cdn.chicor.com/images/editor/20230731165158799.jpg', 'https://cdn.chicor.com/images/editor/20230731165207724.gif', 'https://cdn.chicor.com/images/editor/20230731165225059.jpg', 'https://cdn.chicor.com/images/editor/20230731165232844.gif', 'https://cdn.chicor.com/images/editor/20230731165239778.jpg', 'https://cdn.chicor.com/images/editor/20230731165248663.jpg', 'https://cdn.chicor.com/images/editor/20230731165306084.jpg', 'https://cdn.chicor.com/images/editor/20230731165315146.gif', 'https://cdn.chicor.com/images/editor/20230731165321107.jpg', 'https://cdn.chicor.com/images/editor/20230731165327270.gif', 'https://cdn.chicor.com/images/editor/20230731165334274.jpg', 'https://cdn.chicor.com/images/editor/20230731165340535.jpg', 'https://cdn.chicor.com/images/editor/20230731165348011.gif', 'https://cdn.chicor.com/images/editor/20230731165354018.jpg', 'https://cdn.chicor.com/images/editor/20230731165400841.jpg', 'https://cdn.chicor.com/images/editor/20230731165411061.gif', 'https://cdn.chicor.com/images/editor/20230731165420294.jpg', 'https://cdn.chicor.com/images/editor/20230731165428008.jpg', 'https://cdn.chicor.com/images/editor/20230731165436020.jpg', 'https://cdn.chicor.com/images/editor/20230731165443095.jpg', 'https://cdn.chicor.com/images/editor/20230731165448893.jpg', 'https://cdn.chicor.com/images/editor/20230731165502130.jpg', 'https://cdn.chicor.com/images/editor/20230731165509193.jpg', 'https://cdn.chicor.com/images/editor/20230731165517316.jpg', 'https://cdn.chicor.com/images/editor/20230731165527449.jpg', 'https://cdn.chicor.com/images/editor/20230731165541233.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210803103554903.jpg?d=600x0,아워글래스,큐레이터 5구 팔레트,21600,24000,10,0,0,['https://cdn.chicor.com/images/editor/20210803103418341.png'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20230804163045357.jpg?d=600x0,아임미미,아임 스틱 섀도우 글리터,9600,12000,20,0,0,"['https://cdn.chicor.com/images/editor/20230804161635824.jpg', 'https://cdn.chicor.com/images/editor/20230804161917297.jpg', 'https://cdn.chicor.com/images/editor/20230804162321812.jpg', 'https://cdn.chicor.com/images/editor/20230804162258843.jpg', 'https://cdn.chicor.com/images/editor/20230804162658830.jpg', 'https://cdn.chicor.com/images/editor/20230804162805788.jpg', 'https://cdn.chicor.com/images/editor/20230804163018358.jpg', 'https://cdn.chicor.com/images/editor/20230804163028806.jpg', 'https://cdn.chicor.com/images/editor/20230804163038791.jpg']",아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20210730162015269.png?d=600x0,시코르메이크업,퍼스트 스텝 섀도우 팔레트,6000,20000,70,136,98,['https://cdn.chicor.com/images/editor/20210422103058635.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20220104092805529.png?d=600x0,시코르메이크업,파이널 스텝 섀도우 팔레트(핫데이트),14700,49000,70,72,99,['https://cdn.chicor.com/images/editor/20210511153914005.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200526100024654.jpg?d=600x0,바비브라운,아이 섀도우,41650,49000,15,267,99,['https://cdn.chicor.com/images/editor/20200526095817936.jpg'],아이메이크업,아이섀도우/팔레트
https://cdn.chicor.com/images/product/20200522010445264.jpg?d=600x0,맥,아이 섀도우 바이 나인,59500,70000,15,13,97,['https://cdn.chicor.com/images/editor/20200525083933026.jpg'],아이메이크업,아이섀도우/팔레트
